T,F_channel,F_fitted_1param
3.150000000000000355e+00,2.241804865573785999e-01,2.391605456636260452e-01
3.160000000000000142e+00,2.169847138127173336e-01,2.305063417062603037e-01
3.169999999999999929e+00,2.100037640644915049e-01,2.221126425922155534e-01
3.179999999999999716e+00,2.032326257515005841e-01,2.139744734076677313e-01
3.189999999999999947e+00,1.966663143009320935e-01,2.060867900130191888e-01
3.200000000000000178e+00,1.902998780858615180e-01,1.984444908844617272e-01
3.209999999999999964e+00,1.841284040385034737e-01,1.910424284924782667e-01
3.219999999999999751e+00,1.781470227916293891e-01,1.838754201123607990e-01
3.229999999999999982e+00,1.723509134964656686e-01,1.769382581967809953e-01
3.240000000000000213e+00,1.667353082421235144e-01,1.702257201852349355e-01
3.250000000000000000e+00,1.612954960921176017e-01,1.637325777953425321e-01
3.259999999999999787e+00,1.560268268052160956e-01,1.574536058458729237e-01
3.270000000000000018e+00,1.509247141995012087e-01,1.513835905489830380e-01
3.280000000000000249e+00,1.459846391944843169e-01,1.455173373285038041e-01
3.290000000000000036e+00,1.412021525445500969e-01,1.398496781446518511e-01
3.299999999999999822e+00,1.365728772933724466e-01,1.343754783618617554e-01
3.310000000000000053e+00,1.320925109091526939e-01,1.290896431169484548e-01
3.320000000000000284e+00,1.277568271711757297e-01,1.239871232739889334e-01
3.330000000000000071e+00,1.235616778031101148e-01,1.190629209184355247e-01
3.339999999999999858e+00,1.195029938440982376e-01,1.143120944182664939e-01
3.350000000000000089e+00,1.155767868018519468e-01,1.097297630906668153e-01
3.360000000000000320e+00,1.117791495793718642e-01,1.053111114440259816e-01
3.370000000000000107e+00,1.081062571937603939e-01,1.010513930498194990e-01
3.379999999999999893e+00,1.045543673071899354e-01,9.694593404463092146e-02
3.390000000000000124e+00,1.011198205548119178e-01,9.299013624137301981e-02
3.400000000000000355e+00,9.779904071954545475e-02,8.917947993508125448e-02
3.410000000000000142e+00,9.458853474932582550e-02,8.550952637793468591e-02
3.419999999999999929e+00,9.148489259365222281e-02,8.197591990153325903e-02
3.429999999999999716e+00,8.848478693764014191e-02,7.857438979377948107e-02
3.439999999999999947e+00,8.558497278094162608e-02,7.530075185464364662e-02
3.450000000000000178e+00,8.278228689106428839e-02,7.215090967960813284e-02
3.459999999999999964e+00,8.007364718628418032e-02,6.912085573335441380e-02
3.469999999999999751e+00,7.745605196633620348e-02,6.620667212296485471e-02
3.479999999999999982e+00,7.492657907179976762e-02,6.340453117745362133e-02
3.490000000000000213e+00,7.248238497038914097e-02,6.071069582408322035e-02
3.500000000000000000e+00,7.128402058829375054e-02,5.936425535651092961e-02
